rs3809630	rs1113232	rs145322388	rs28670302	rs75957286	rs28679372	rs77019387	rs117298895	rs111402573	rs7198357	rs149916398	rs13333801	rs7196076	rs13331205	rs149330745	rs111315946	rs6499144	rs77239764	rs150378217	rs8058310	rs8057986	rs1124324	rs117878082	rs1123072	rs140479794	rs13334918	rs2271293	rs2271294	rs117600022	rs11553287	rs76649027	rs138060188	rs56374641	rs117875362	rs147343788	rs8060686	rs8061384	rs117539386	rs145920378	rs73594554	rs10468274	rs140117641	rs9936745	rs12448131	rs73594556	rs7196789	rs16942887	rs6499145	rs116906584	rs78572164
-0.07590886111456044	0.999999999993335	0.999999999993335	0.9647674619864428	-0.025870875464449536	0.9484270765724614	-0.04309059184677061	0.9999999999933341	-0.0314030743107643	0.42846535189529267	1.000000000093334	0.9484270765724614	-0.07590886111456058	0.9328480473539386	0.9999999999933339	-0.07634922601841679	0.9131103284862985	-0.0354140157833583	0.9999999999933339	0.9328480473539387	0.4284653518952926	-0.023765865079932703	-0.0759088611145606	-0.04309059184677057	0.9328480473539387	0.9999999999933339	0.42846535189529283	-0.07590886111456066	0.42846535189529283	-0.04309059184677057	0.42846535189529283	0.9999999999933339	0.9999999999933339	-0.07590886111456066	0.9999999999933339	0.9999999999933339	0.4245528628821136	0.9328480473539386	0.9999999999933341	0.9999999999933339	-0.07590886111456072	0.4284653518952928	0.9999999999933339	0.9484270765724613	-0.035414015783358295	-0.07678839455553642	0.4304529924561283	-0.07678839455553642	0.4245528628821136	0.9999999999933341
-0.08003658160929888	0.9484270765724621	0.9484270765724621	0.9488968217002053	-0.027277664359757682	0.9999999999666671	-0.04543374278441786	0.9484270765724616	-0.03311068935763855	0.45176414980024754	0.9484270765724614	1.0000000000666673	-0.08003658160929897	0.9835738249114275	0.9484270765724615	-0.08050089237681467	0.9663664196654397	-0.03733973508152205	0.9484270765724614	0.9835738249114276	0.45176414980024776	-0.02505818915020916	-0.08003658160929905	-0.045433742784417856	0.9835738249114276	0.9484270765724614	0.4517641498002476	-0.080036581609299	0.45176414980024765	-0.04543374278441783	0.4517641498002476	0.9484270765724615	0.9484270765724615	-0.08003658160929905	0.9484270765724615	0.9484270765724615	0.44763891011675155	0.9835738249114275	0.9484270765724616	0.9484270765724614	-0.080036581609299	0.4517641498002477	0.9484270765724615	0.999999999966667	-0.037339735081521906	-0.08096394172237607	0.45385987292955793	-0.08096394172237613	0.44763891011675144	0.9484270765724615
0.9999999999773912	-0.07590886111455943	-0.0759088611145613	-0.07868099216184767	0.3408149600005934	-0.08003658160929884	0.5676622098405432	-0.07590886111456059	0.41369444686267853	0.8479554045989952	-0.07590886111456062	-0.08003658160929895	1.0000000000773919	-0.08137323257115063	-0.07590886111456056	0.9942322283168952	-0.08003658160929904	0.4665333567567544	-0.07590886111456062	-0.08137323257115055	0.8479554045989952	-0.014295884992258073	0.9999999999773919	0.5676622098405429	-0.08137323257115055	-0.07590886111456051	0.8272459110637098	0.9767630784310622	0.8272459110637098	0.5676622098405429	0.8272459110637098	-0.07590886111456062	-0.07590886111456056	0.9767630784310622	-0.07590886111456062	-0.07590886111456056	0.8196263315504178	-0.08137323257115063	-0.07590886111456054	-0.07590886111456051	0.9767630784310622	0.8272459110637097	-0.07590886111456051	-0.08003658160929898	0.46653335675675434	0.9655053184633103	0.8207303977566465	0.9655053184633102	0.8196263315504179	-0.07590886111456059
-0.0813732325711506	0.932848047353939	0.932848047353939	0.9669149138106471	-0.02773321500520207	0.9835738249114276	-0.04619250902545035	0.9328480473539386	-0.03366365443958433	0.45930883717283844	0.9328480473539386	0.9835738249114275	-0.08137323257115063	1.0000000000808804	0.9328480473539384	-0.08184529756479036	0.9835738249114276	-0.03796332734340979	0.9328480473539384	0.9999999999808806	0.45930883717283855	-0.025476673448956214	-0.08137323257115077	-0.04619250902545028	0.9999999999808807	0.9328480473539386	0.45930883717454857	-0.08137323256923236	0.4593088371745485	-0.04619250902545031	0.4593088371745485	0.9328480473539384	0.9328480473539384	-0.0813732325692323	0.9328480473539386	0.9328480473539384	0.45511470392325065	0.9999999999808805	0.9328480473539386	0.9328480473539384	-0.08137323256923241	0.4593088371745485	0.9328480473539384	0.9835738249114276	-0.037963327343409736	-0.08231608006112552	0.4614395599338248	-0.08231608006112552	0.4551147039232507	0.9328480473539387
-0.07590886111456044	0.999999999993335	0.999999999993335	0.9647674619864429	-0.025870875464449453	0.9484270765724616	-0.04309059184677058	0.9999999999933341	-0.03140307431076408	0.42846535189529256	0.9999999999933339	0.9484270765724615	-0.07590886111456058	0.9328480473539383	1.000000000093334	-0.0763492260184169	0.9131103284862985	-0.03541401578335833	0.9999999999933339	0.9328480473539384	0.42846535189529256	-0.023765865079932637	-0.0759088611145606	-0.04309059184677054	0.9328480473539384	0.9999999999933339	0.4284653518952928	-0.0759088611145606	0.4284653518952928	-0.04309059184677054	0.42846535189529283	0.9999999999933339	0.9999999999933339	-0.0759088611145606	0.9999999999933339	0.9999999999933339	0.42455286288211347	0.9328480473539383	0.9999999999933341	0.9999999999933339	-0.07590886111456066	0.4284653518952928	0.9999999999933339	0.9484270765724615	-0.03541401578335832	-0.07678839455553647	0.43045299245612845	-0.07678839455553647	0.42455286288211347	0.9999999999933341
0.9942322283168946	-0.07634922601841494	-0.07634922601841787	-0.07913743884066628	0.3388492171251234	-0.08050089237681478	0.5643880638210552	-0.07634922601841689	0.41130835174660535	0.8425639216360584	-0.07634922601841686	-0.08050089237681467	0.9942322283168951	-0.08184529756479032	-0.07634922601841691	1.0000000000000009	-0.08050089237681486	0.46384249887242845	-0.07634922601841691	-0.08184529756479057	0.8425639216360582	-0.01470809802890306	0.9942322283168951	0.5643880638210552	-0.08184529756479057	-0.07634922601841686	0.8219425838490924	0.9710942212227248	0.8219425838490925	0.5643880638210552	0.8219425838490924	-0.0763492260184168	-0.07634922601841686	0.9710942212227247	-0.0763492260184168	-0.07634922601841686	0.8143390178087264	-0.08184529756479043	-0.07634922601841677	-0.07634922601841686	0.9710942212227249	0.8219425838490925	-0.07634922601841669	-0.08050089237681504	0.46384249887242845	0.9598668756605497	0.8154630337809455	0.9598668756605497	0.8143390178087264	-0.07634922601841683
-0.08003658160929883	0.913110328486299	0.9131103284862995	0.9488968217002054	-0.027277664359757575	0.9663664196654401	-0.045433742784417766	0.9131103284862985	-0.033110689357638425	0.45176414980024765	0.9131103284862985	0.9663664196654398	-0.08003658160929902	0.9835738249114276	0.9131103284862986	-0.08050089237681483	1.0000000000000002	-0.037339735081521934	0.9131103284862987	0.9835738249114276	0.4517641498002477	-0.025058189150209118	-0.08003658160929877	-0.0454337427844177	0.9835738249114276	0.9131103284862983	0.4517641498002478	-0.08003658160929907	0.45176414980024776	-0.04543374278441767	0.45176414980024776	0.9131103284862985	0.9131103284862985	-0.08003658160929901	0.9131103284862984	0.9131103284862985	0.4476389101167516	0.9835738249114275	0.9131103284862986	0.9131103284862983	-0.08003658160929907	0.4517641498002478	0.9131103284862985	0.9663664196654392	-0.03733973508152182	-0.08096394172237617	0.4538598729295575	-0.08096394172237617	0.44763891011675166	0.9131103284862986
0.4665333567567543	-0.03541401578335789	-0.03541401578335841	-0.03670730738621899	-0.023886423649282704	-0.037339735081521906	-0.03978528417272492	-0.035414015783358226	0.8867414106005166	0.39559948129602124	-0.03541401578335832	-0.037339735081522045	0.4665333567567544	-0.0379633273434098	-0.03541401578335835	0.4638424988724285	-0.03733973508152194	1.000000000050001	-0.03541401578335852	-0.03796332734340976	0.3955994812960211	0.041059783455569286	0.46653335675675456	-0.03978528417272498	-0.03796332734340973	-0.03541401578335835	0.39559948129602107	0.4665333567567543	0.3955994812960212	-0.03978528417272503	0.39559948129602107	-0.035414015783358434	-0.035414015783358434	0.46653335675675434	-0.03541401578335846	-0.035414015783358434	0.3919871037318992	-0.03796332734340977	-0.03541401578335834	-0.03541401578335846	0.4665333567567543	0.3955994812960211	-0.03541401578335846	-0.037339735081522114	0.9999999999500008	0.4611896887327864	0.3974346578660552	0.4611896887327864	0.391987103731899	-0.03541401578335839
-0.0759088611145605	0.999999999993335	0.999999999993335	0.9647674619864431	-0.025870875464449647	0.9484270765724614	-0.043090591846770554	0.9999999999933341	-0.03140307431076405	0.42846535189529256	0.9999999999933339	0.9484270765724614	-0.07590886111456063	0.9328480473539383	0.9999999999933339	-0.0763492260184169	0.9131103284862986	-0.035414015783358496	1.000000000093334	0.9328480473539386	0.42846535189529256	-0.023765865079932717	-0.07590886111456066	-0.043090591846770485	0.9328480473539386	0.9999999999933339	0.42846535189529283	-0.07590886111456055	0.42846535189529283	-0.043090591846770485	0.42846535189529283	0.9999999999933339	0.9999999999933339	-0.07590886111456055	0.9999999999933339	0.9999999999933339	0.42455286288211347	0.9328480473539384	0.9999999999933341	0.9999999999933339	-0.0759088611145606	0.42846535189529283	0.9999999999933339	0.9484270765724614	-0.03541401578335849	-0.07678839455553647	0.4304529924561284	-0.07678839455553642	0.4245528628821135	0.9999999999933341
-0.0813732325711505	0.9328480473539392	0.9328480473539392	0.9669149138106471	-0.02773321500520193	0.9835738249114279	-0.04619250902545018	0.9328480473539387	-0.03366365443958425	0.45930883717283866	0.9328480473539388	0.9835738249114278	-0.08137323257115053	0.9999999999808806	0.9328480473539386	-0.08184529756479055	0.9835738249114276	-0.03796332734340975	0.9328480473539386	1.0000000000808809	0.45930883717283877	-0.025476673448956204	-0.08137323257115067	-0.04619250902545015	0.999999999980881	0.9328480473539387	0.4593088371745487	-0.08137323256923237	0.4593088371745486	-0.04619250902545015	0.4593088371745487	0.9328480473539387	0.9328480473539387	-0.08137323256923232	0.9328480473539387	0.9328480473539387	0.4551147039232507	0.9999999999808807	0.9328480473539388	0.9328480473539387	-0.08137323256923243	0.4593088371745486	0.9328480473539386	0.9835738249114279	-0.03796332734340969	-0.08231608006112559	0.46143955993382474	-0.08231608006112559	0.45511470392325076	0.9328480473539388
0.8479554045989945	0.4284653518952939	0.4284653518952922	0.44411256471387134	0.28899588730684506	0.4517641498002479	0.4813522388311427	0.4284653518952926	0.35079444207726607	0.9999999999803785	0.4284653518952926	0.4517641498002478	0.8479554045989952	0.45930883717283855	0.42846535189529256	0.8425639216360582	0.45176414980024765	0.3955994812960211	0.42846535189529256	0.4593088371728387	1.0000000000803786	-0.026290245521576584	0.8479554045989951	0.4813522388311426	0.45930883717283877	0.42846535189529267	0.9815430317622866	0.8272459110647298	0.9815430317622866	0.4813522388311426	0.9815430317622866	0.4284653518952926	0.4284653518952926	0.8272459110647298	0.4284653518952926	0.4284653518952926	0.9725216456021278	0.4593088371728386	0.42846535189529267	0.42846535189529267	0.8272459110647299	0.9815430317622866	0.42846535189529267	0.45176414980024776	0.3955994812960211	0.8167111966889132	0.976869381295743	0.8167111966889132	0.9725216456021278	0.42846535189529267
-0.014295884992258107	-0.023765865079932683	-0.023765865079932256	-0.024633775512079403	-0.016029854540182808	-0.025058189150209024	-0.026699363935453038	-0.02376586507993265	0.0511112710544772	-0.02629024552157676	-0.023765865079932703	-0.02505818915020916	-0.014295884992258071	-0.02547667344895621	-0.023765865079932634	-0.01470809802890306	-0.025058189150209114	0.04105978345556928	-0.023765865079932714	-0.0254766734489562	-0.026290245521576584	1.0000000000000007	-0.01429588499225825	-0.02669936393545313	-0.025476673448956218	-0.023765865079932672	-0.02629024552157697	-0.014295884992258166	-0.026290245521576938	-0.02669936393545315	-0.026290245521577008	-0.023765865079932644	-0.023765865079932634	-0.014295884992258154	-0.023765865079932655	-0.02376586507993261	-0.026975322426158518	-0.025476673448956138	-0.02376586507993262	-0.02376586507993259	-0.014295884992258295	-0.026290245521577073	-0.023765865079932606	-0.0250581891502091	0.04105978345556927	-0.01511731596251458	-0.025945445460225664	-0.015117315962514368	-0.026975322426158608	-0.02376586507993258
0.9999999999773911	-0.07590886111455947	-0.07590886111456134	-0.07868099216184726	0.3408149600005934	-0.08003658160929894	0.5676622098405433	-0.07590886111456063	0.41369444686267864	0.8479554045989951	-0.07590886111456066	-0.080036581609299	0.9999999999773919	-0.08137323257115078	-0.0759088611145606	0.9942322283168951	-0.08003658160929879	0.46653335675675456	-0.07590886111456066	-0.0813732325711507	0.8479554045989951	-0.01429588499225825	1.0000000000773916	0.5676622098405432	-0.0813732325711507	-0.07590886111456055	0.8272459110637098	0.9767630784310622	0.8272459110637098	0.5676622098405432	0.8272459110637097	-0.07590886111456066	-0.07590886111456066	0.9767630784310622	-0.07590886111456066	-0.0759088611145606	0.8196263315504178	-0.08137323257115078	-0.07590886111456063	-0.07590886111456055	0.9767630784310624	0.8272459110637097	-0.07590886111456055	-0.08003658160929908	0.4665333567567545	0.9655053184633103	0.8207303977566467	0.9655053184633102	0.8196263315504178	-0.07590886111456063
0.5676622098405432	-0.04309059184676991	-0.04309059184677124	-0.04466422588304076	-0.02906420267181255	-0.04543374278441775	0.9999999999666677	-0.043090591846770485	-0.035279259008464625	0.4813522388311427	-0.04309059184677056	-0.045433742784417835	0.5676622098405429	-0.04619250902545028	-0.04309059184677053	0.5643880638210552	-0.045433742784417704	-0.03978528417272503	-0.043090591846770505	-0.04619250902545015	0.4813522388311426	-0.026699363935453135	0.5676622098405432	1.0000000000666676	-0.046192509025450176	-0.04309059184677048	0.48135223883114303	0.5676622098405433	0.481352238831143	0.9999999999666676	0.48135223883114303	-0.04309059184677053	-0.04309059184677053	0.5676622098405432	-0.04309059184677053	-0.04309059184677053	0.47695681843701904	-0.046192509025450225	-0.04309059184677046	-0.04309059184677045	0.5676622098405432	0.4813522388311429	-0.043090591846770505	-0.04543374278441783	-0.039785284172725116	0.5611602130267953	0.48358522040063906	0.5611602130267954	0.47695681843701915	-0.043090591846770374
-0.0813732325711505	0.9328480473539391	0.9328480473539392	0.966914913810647	-0.027733215005202014	0.9835738249114278	-0.04619250902545021	0.9328480473539387	-0.03366365443958436	0.4593088371728387	0.9328480473539388	0.9835738249114278	-0.08137323257115053	0.9999999999808807	0.9328480473539386	-0.08184529756479055	0.9835738249114276	-0.03796332734340972	0.9328480473539386	0.999999999980881	0.4593088371728388	-0.02547667344895622	-0.08137323257115067	-0.046192509025450176	1.000000000080881	0.9328480473539387	0.4593088371745487	-0.08137323256923237	0.4593088371745487	-0.046192509025450176	0.4593088371745487	0.9328480473539387	0.9328480473539387	-0.08137323256923232	0.9328480473539387	0.9328480473539387	0.45511470392325076	0.9999999999808807	0.9328480473539388	0.9328480473539387	-0.08137323256923243	0.4593088371745486	0.9328480473539386	0.9835738249114278	-0.03796332734340966	-0.08231608006112559	0.4614395599338247	-0.08231608006112559	0.4551147039232508	0.9328480473539388
-0.07590886111456038	0.999999999993335	0.999999999993335	0.9647674619864429	-0.025870875464449453	0.9484270765724614	-0.043090591846770526	0.9999999999933341	-0.031403074310764216	0.4284653518952927	0.9999999999933339	0.9484270765724614	-0.07590886111456052	0.9328480473539384	0.9999999999933339	-0.07634922601841684	0.9131103284862981	-0.03541401578335833	0.9999999999933339	0.9328480473539387	0.42846535189529267	-0.023765865079932672	-0.07590886111456055	-0.04309059184677046	0.9328480473539387	1.000000000093334	0.4284653518952928	-0.07590886111456066	0.4284653518952928	-0.043090591846770485	0.4284653518952928	0.9999999999933339	0.9999999999933339	-0.07590886111456066	0.9999999999933339	0.9999999999933339	0.42455286288211364	0.9328480473539384	0.9999999999933341	0.9999999999933339	-0.07590886111456072	0.4284653518952928	0.9999999999933339	0.9484270765724613	-0.03541401578335832	-0.07678839455553636	0.4304529924561285	-0.07678839455553636	0.42455286288211364	0.9999999999933341
0.8272459110637096	0.42846535189529417	0.42846535189529283	0.44411256471387145	0.2889958873068449	0.45176414980024765	0.4813522388311432	0.4284653518952928	0.35079444207726596	0.9815430317622867	0.42846535189529283	0.4517641498002477	0.8272459110637097	0.45930883717454857	0.4284653518952928	0.8219425838490924	0.4517641498002478	0.395599481296021	0.42846535189529283	0.4593088371745486	0.9815430317622866	-0.02629024552157697	0.8272459110637097	0.481352238831143	0.4593088371745487	0.4284653518952928	1.0000000000858662	0.8479554046041319	0.9999999999858662	0.481352238831143	0.9999999999858662	0.4284653518952927	0.4284653518952927	0.847955404604132	0.4284653518952928	0.4284653518952928	0.9908685988342013	0.45930883717454857	0.42846535189529283	0.4284653518952928	0.8479554046041319	0.9999999999858662	0.4284653518952927	0.45176414980024765	0.39559948129602096	0.8372458044366645	0.9953824445510409	0.8372458044366645	0.9908685988342013	0.4284653518952928
0.9767630784310619	-0.07590886111455945	-0.075908861114561	-0.07868099216184746	0.3408149600005931	-0.08003658160929904	0.5676622098405435	-0.07590886111456069	0.4136944468626782	0.8272459110647299	-0.07590886111456072	-0.08003658160929898	0.9767630784310622	-0.08137323256923237	-0.0759088611145606	0.9710942212227248	-0.08003658160929908	0.4665333567567543	-0.0759088611145606	-0.08137323256923239	0.8272459110647298	-0.014295884992258168	0.9767630784310622	0.5676622098405433	-0.08137323256923239	-0.07590886111456072	0.8479554046041319	1.0000000000820108	0.847955404604132	0.5676622098405433	0.847955404604132	-0.07590886111456072	-0.07590886111456072	0.999999999982011	-0.07590886111456072	-0.07590886111456072	0.8402123836497346	-0.08137323256923243	-0.07590886111456069	-0.07590886111456072	0.9999999999820108	0.8479554046041319	-0.07590886111456066	-0.08003658160929908	0.4665333567567542	0.9885460108108142	0.8415028322786514	0.9885460108108142	0.8402123836497346	-0.07590886111456074
